PlanName,fye,InvestmentReturn_1yr,Date,acwi_exUS,russell3000_IWV,vanguardBond_VBTIX,b1_acwi_exUS,b2_russell3000_IWV,b3_vanguardBond_VBTIX,portfolio_return,sst,sse,r_squared,geomean_actual,geomean_portfolio,sd_actual,sd_portfolio
St. Louis School Employees,2017-12-31,0.162,2017-12-01,0.24059417995860244,0.2107067139621257,0.035602251520893136,0.23667559048600098,0.37911993940981925,0.3842044701041797,0.1505044304198611,0.054339555555555565,0.0013870514411063216,0.9744743690498493,0.07093981131275862,0.06763573338964601,0.08241628749491477,0.08639986340379992
St. Louis School Employees,2018-12-31,-0.05,2018-12-01,-0.16443550233912385,-0.055637447817942554,1.5318235834027583e-4,0.23667559048600098,0.37911993940981925,0.3842044701041797,-0.05995228211181426,0.054339555555555565,0.0013870514411063216,0.9744743690498493,0.07093981131275862,0.06763573338964601,0.08241628749491477,0.08639986340379992
St. Louis School Employees,2019-12-31,0.168,2019-12-01,0.18114617062179184,0.30758595713368164,0.08760328176434107,0.23667559048600098,0.37911993940981925,0.3842044701041797,0.19314241877767893,0.054339555555555565,0.0013870514411063216,0.9744743690498493,0.07093981131275862,0.06763573338964601,0.08241628749491477,0.08639986340379992
St. Paul Teachers,2012-06-30,0.0015,2012-06-01,-0.17175008835072447,0.032639848441331054,0.07670276400902099,0.2539176147463304,0.5264497952488142,0.2196325900048555,-0.00958070451776391,0.03892084,0.001683718711806105,0.9567399184651177,0.06984100383443081,0.07033335735051649,0.06975030465883286,0.07025557158627098
St. Paul Teachers,2013-06-30,0.135,2013-06-01,0.10480314041123573,0.22359722261558512,-0.007814072519193749,0.2539176147463304,0.5264497952488142,0.2196325900048555,0.14260785050944774,0.03892084,0.001683718711806105,0.9567399184651177,0.06984100383443081,0.07033335735051649,0.06975030465883286,0.07025557158627098
St. Paul Teachers,2014-06-30,0.185,2014-06-01,0.18688917798194993,0.24275323118057468,0.042757752385039094,0.2539176147463304,0.5264497952488142,0.2196325900048555,0.18464283904519313,0.03892084,0.001683718711806105,0.9567399184651177,0.06984100383443081,0.07033335735051649,0.06975030465883286,0.07025557158627098
St. Paul Teachers,2015-06-30,0.0265,2015-06-01,-0.07559487722254776,0.07093642214853468,0.017720562583371402,0.2539176147463304,0.5264497952488142,0.2196325900048555,0.02204160706091749,0.03892084,0.001683718711806105,0.9567399184651177,0.06984100383443081,0.07033335735051649,0.06975030465883286,0.07025557158627098
St. Paul Teachers,2016-06-30,0.0034,2016-06-01,-0.12680033051604223,0.020886637254216245,0.06148755736640399,0.2539176147463304,0.5264497952488142,0.2196325900048555,-0.007696400090305939,0.03892084,0.001683718711806105,0.9567399184651177,0.06984100383443081,0.07033335735051649,0.06975030465883286,0.07025557158627098
St. Paul Teachers,2017-06-30,0.1393,2017-06-01,0.1747050835950099,0.18256434735278093,-0.004519121695114037,0.2539176147463304,0.5264497952488142,0.2196325900048555,0.13947911499166304,0.03892084,0.001683718711806105,0.9567399184651177,0.06984100383443081,0.07033335735051649,0.06975030465883286,0.07025557158627098
St. Paul Teachers,2018-06-30,0.0975,2018-06-01,0.045833017256015296,0.14594332226152473,-0.005193024446699446,0.2539176147463304,0.5264497952488142,0.2196325900048555,0.08732908513159908,0.03892084,0.001683718711806105,0.9567399184651177,0.06984100383443081,0.07033335735051649,0.06975030465883286,0.07025557158627098
St. Paul Teachers,2019-06-30,0.0573,2019-06-01,-0.015225252919497612,0.0808568470054396,0.0786193910127988,0.2539176147463304,0.5264497952488142,0.2196325900048555,0.0559684911179954,0.03892084,0.001683718711806105,0.9567399184651177,0.06984100383443081,0.07033335735051649,0.06975030465883286,0.07025557158627098
St. Paul Teachers,2020-06-30,0.001,2020-06-01,-0.0705374398041464,0.06547660603786332,0.09043226296549012,0.2539176147463304,0.5264497952488142,0.2196325900048555,0.03642131951194946,0.03892084,0.001683718711806105,0.9567399184651177,0.06984100383443081,0.07033335735051649,0.06975030465883286,0.07025557158627098
Atlanta Fire,2012-06-30,0.0168,2012-06-01,-0.17175008835072447,0.032639848441331054,0.07670276400902099,0.2279909967589969,0.5848665855943174,0.18714241764668574,-0.00571317642749878,0.04629848222222223,0.001664303836507998,0.9640527344175189,0.07421183254377794,0.07571697046318304,0.07607437333148252,0.0724757976063578
Atlanta Fire,2013-06-30,0.1534,2013-06-01,0.10480314041123573,0.22359722261558512,-0.007814072519193749,0.2279909967589969,0.5848665855943174,0.18714241764668574,0.15320637216247207,0.04629848222222223,0.001664303836507998,0.9640527344175189,0.07421183254377794,0.07571697046318304,0.07607437333148252,0.0724757976063578
Atlanta Fire,2014-06-30,0.2101,2014-06-01,0.18688917798194993,0.24275323118057468,0.042757752385039094,0.2279909967589969,0.5848665855943174,0.18714241764668574,0.1925890925886196,0.04629848222222223,0.001664303836507998,0.9640527344175189,0.07421183254377794,0.07571697046318304,0.07607437333148252,0.0724757976063578
Atlanta Fire,2015-06-30,0.0079,2015-06-01,-0.07559487722254776,0.07093642214853468,0.017720562583371402,0.2279909967589969,0.5848665855943174,0.18714241764668574,0.02756966053235946,0.04629848222222223,0.001664303836507998,0.9640527344175189,0.07421183254377794,0.07571697046318304,0.07607437333148252,0.0724757976063578
Atlanta Fire,2016-06-30,-0.0113,2016-06-01,-0.12680033051604223,0.020886637254216245,0.06148755736640399,0.2279909967589969,0.5848665855943174,0.18714241764668574,-0.005186507387564069,0.04629848222222223,0.001664303836507998,0.9640527344175189,0.07421183254377794,0.07571697046318304,0.07607437333148252,0.0724757976063578
Atlanta Fire,2017-06-30,0.1315,2017-06-01,0.1747050835950099,0.18256434735278093,-0.004519121695114037,0.2279909967589969,0.5848665855943174,0.18714241764668574,0.14576125327550288,0.04629848222222223,0.001664303836507998,0.9640527344175189,0.07421183254377794,0.07571697046318304,0.07607437333148252,0.0724757976063578
Atlanta Fire,2018-06-30,0.0985,2018-06-01,0.045833017256015296,0.14594332226152473,-0.005193024446699446,0.2279909967589969,0.5848665855943174,0.18714241764668574,0.09483505272020666,0.04629848222222223,0.001664303836507998,0.9640527344175189,0.07421183254377794,0.07571697046318304,0.07607437333148252,0.0724757976063578
Atlanta Fire,2019-06-30,0.0574,2019-06-01,-0.015225252919497612,0.0808568470054396,0.0786193910127988,0.2279909967589969,0.5848665855943174,0.18714241764668574,0.05853227034901476,0.04629848222222223,0.001664303836507998,0.9640527344175189,0.07421183254377794,0.07571697046318304,0.07607437333148252,0.0724757976063578
Atlanta Fire,2020-06-30,0.0247,2020-06-01,-0.0705374398041464,0.06547660603786332,0.09043226296549012,0.2279909967589969,0.5848665855943174,0.18714241764668574,0.039136890124516974,0.04629848222222223,0.001664303836507998,0.9640527344175189,0.07421183254377794,0.07571697046318304,0.07607437333148252,0.0724757976063578
Chicago Fire,2011-12-31,-0.02,2011-12-01,-0.16133747973314194,0.006751947768719457,0.07751364051300857,0.2627103751430609,0.5423217001668127,0.1949679246901263,-0.023610628405962474,0.09043,0.00268588852463572,0.9702987003800098,0.08601933162406872,0.08186345986551835,0.10631909518049897,0.11022868937904139
Chicago Fire,2012-12-31,0.162,2012-12-01,0.13349421155335017,0.16307837274871861,0.04207660977689476,0.2627103751430609,0.5423217001668127,0.1949679246901263,0.1317148440523275,0.09043,0.00268588852463572,0.9702987003800098,0.08601933162406872,0.08186345986551835,0.10631909518049897,0.11022868937904139
Chicago Fire,2013-12-31,0.22,2013-12-01,0.12265334164150254,0.3329158040373037,-0.017273616206826548,0.2627103751430609,0.5423217001668127,0.1949679246901263,0.2094019691493624,0.09043,0.00268588852463572,0.9702987003800098,0.08601933162406872,0.08186345986551835,0.10631909518049897,0.11022868937904139
Chicago Fire,2014-12-31,0.039,2014-12-01,-0.06291827810846673,0.12401829107624796,0.057382268893016564,0.2627103751430609,0.5423217001668127,0.1949679246901263,0.06191622790310495,0.09043,0.00268588852463572,0.9702987003800098,0.08601933162406872,0.08186345986551835,0.10631909518049897,0.11022868937904139
Chicago Fire,2015-12-31,0.004,2015-12-01,-0.07985070943393358,0.0016358500671993514,0.006051460065082059,0.2627103751430609,0.5423217001668127,0.1949679246901263,-0.018910612230932468,0.09043,0.00268588852463572,0.9702987003800098,0.08601933162406872,0.08186345986551835,0.10631909518049897,0.11022868937904139
Chicago Fire,2016-12-31,0.08,2016-12-01,0.016678495386799108,0.12784797760003364,0.026455394613610128,0.2627103751430609,0.5423217001668127,0.1949679246901263,0.07887429973950054,0.09043,0.00268588852463572,0.9702987003800098,0.08601933162406872,0.08186345986551835,0.10631909518049897,0.11022868937904139
Chicago Fire,2017-12-31,0.183,2017-12-01,0.24059417995860244,0.2107067139621257,0.035602251520893136,0.2627103751430609,0.5423217001668127,0.1949679246901263,0.18441870771998825,0.09043,0.00268588852463572,0.9702987003800098,0.08601933162406872,0.08186345986551835,0.10631909518049897,0.11022868937904139
Chicago Fire,2018-12-31,-0.062,2018-12-01,-0.16443550233912385,-0.055637447817942554,1.5318235834027583e-4,0.2627103751430609,0.5423217001668127,0.1949679246901263,-0.07334244215341308,0.09043,0.00268588852463572,0.9702987003800098,0.08601933162406872,0.08186345986551835,0.10631909518049897,0.11022868937904139
