"","PlanName","PlanFullName","fy","fye","ActLiabilities_GASB","InvestmentReturn_1yr","month","SWTSX","VBMFX"
"1003","Pennsylvania School Employees","Public School Employees' Retirement System of Pennsylvania",2003,2003-06-30,54313300,0.0274,6,0.00840718542076413,0.0941399802042868
"1004","Pennsylvania School Employees","Public School Employees' Retirement System of Pennsylvania",2004,2004-06-30,56978100,0.1967,6,0.210044930298992,0.00151733718578506
"1005","Pennsylvania School Employees","Public School Employees' Retirement System of Pennsylvania",2005,2005-06-30,61129400,0.1287,6,0.0834510139020883,0.0671837487935085
"1006","Pennsylvania School Employees","Public School Employees' Retirement System of Pennsylvania",2006,2006-06-30,64627300,0.1526,6,0.0958632827134356,-0.0100679632709131
"1007","Pennsylvania School Employees","Public School Employees' Retirement System of Pennsylvania",2007,2007-06-30,66495872,0.2293,6,0.201725333759148,0.0610487833110509
"1008","Pennsylvania School Employees","Public School Employees' Retirement System of Pennsylvania",2008,2008-06-30,70845640,-0.0282,6,-0.126672555083808,0.0727365157150885
"1009","Pennsylvania School Employees","Public School Employees' Retirement System of Pennsylvania",2009,2009-06-30,75520736,-0.2654,6,-0.257008191237972,0.0615446676819595
"1010","Pennsylvania School Employees","Public School Employees' Retirement System of Pennsylvania",2010,2010-06-30,79005424,0.1459,6,0.159958702200008,0.0916510153908179
"1011","Pennsylvania School Employees","Public School Employees' Retirement System of Pennsylvania",2011,2011-06-30,85640384,0.2037,6,0.323305052657771,0.0356363530145376
"1012","Pennsylvania School Employees","Public School Employees' Retirement System of Pennsylvania",2012,2012-06-30,87760656,0.0343,6,0.014392838146547,0.0748260094810163
"1013","Pennsylvania School Employees","Public School Employees' Retirement System of Pennsylvania",2013,2013-06-30,89951816,0.0796,6,0.245178160311918,-0.00943616662490865
"1014","Pennsylvania School Employees","Public School Employees' Retirement System of Pennsylvania",2014,2014-06-30,92352984,0.1491,6,0.248978063745716,0.0417492025530282
"1015","Pennsylvania School Employees","Public School Employees' Retirement System of Pennsylvania",2015,2015-06-30,94576712,0.0304,6,0.0706342673998919,0.0160516518673341
"1016","Pennsylvania School Employees","Public School Employees' Retirement System of Pennsylvania",2016,2016-06-30,99989400,0.0129,6,0.0211200121972932,0.0602387534261064
"1017","Pennsylvania School Employees","Public School Employees' Retirement System of Pennsylvania",2017,2017-06-30,101848816,0.1014,6,0.184761432559152,-0.00538913367223248
"1018","Pennsylvania School Employees","Public School Employees' Retirement System of Pennsylvania",2018,2018-06-30,102990912,0.0927,6,0.147441951647899,-0.00605852848917976
"1019","Pennsylvania School Employees","Public School Employees' Retirement System of Pennsylvania",2019,2019-06-30,105199504,0.0668,6,0.0880615826296487,0.0775737145313218
"1020","Pennsylvania School Employees","Public School Employees' Retirement System of Pennsylvania",2020,2020-06-30,105199504,0.0111,6,0.0637169903048058,0.0887383690228434
"1021","Pennsylvania State ERS","Pennsylvania State Employees' Retirement System",2001,2001-12-31,23658756,-0.079,12,-0.110854214091949,0.0838725712104669
"1022","Pennsylvania State ERS","Pennsylvania State Employees' Retirement System",2002,2002-12-31,25650388,-0.109,12,-0.204322995890601,0.0843301851140175
"1023","Pennsylvania State ERS","Pennsylvania State Employees' Retirement System",2003,2003-12-31,26179760,0.243,12,0.309779195773475,0.0390550381026784
"1024","Pennsylvania State ERS","Pennsylvania State Employees' Retirement System",2004,2004-12-31,27999026,0.151,12,0.124789550729668,0.0427295787212647
"1025","Pennsylvania State ERS","Pennsylvania State Employees' Retirement System",2005,2005-12-31,28851716,0.145,12,0.0621621498329641,0.0242860091491208
"1026","Pennsylvania State ERS","Pennsylvania State Employees' Retirement System",2006,2006-12-31,30364996,0.164,12,0.155300142443008,0.0430787617229647
"1027","Pennsylvania State ERS","Pennsylvania State Employees' Retirement System",2007,2007-12-31,31753972,0.172,12,0.0536625951666168,0.069561593296529
"1028","Pennsylvania State ERS","Pennsylvania State Employees' Retirement System",2008,2008-12-31,34437396,-0.287,12,-0.365611147560206,0.0508983946955546
"1029","Pennsylvania State ERS","Pennsylvania State Employees' Retirement System",2009,2009-12-31,35797016,0.091,12,0.283026679365479,0.059505035287575
"1030","Pennsylvania State ERS","Pennsylvania State Employees' Retirement System",2010,2010-12-31,39179592,0.119,12,0.172355650658102,0.063136479344696
"1031","Pennsylvania State ERS","Pennsylvania State Employees' Retirement System",2011,2011-12-31,42281864,0.027,12,0.0127794236429859,0.0759157042421255
"1032","Pennsylvania State ERS","Pennsylvania State Employees' Retirement System",2012,2012-12-31,43055564,0.12,12,0.16287946344924,0.0406831850802272
"1033","Pennsylvania State ERS","Pennsylvania State Employees' Retirement System",2013,2013-12-31,43874580,0.136,12,0.333574806908474,-0.0224706879179262
"1034","Pennsylvania State ERS","Pennsylvania State Employees' Retirement System",2014,2014-12-31,44750672,0.064,12,0.12374148429806,0.0576772399296885
"1035","Pennsylvania State ERS","Pennsylvania State Employees' Retirement System",2015,2015-12-31,46328928,0.004,12,0.00429752293225527,0.00296622627833276
"1036","Pennsylvania State ERS","Pennsylvania State Employees' Retirement System",2016,2016-12-31,47518964,0.065,12,0.125897397552849,0.0250349763295443
"1037","Pennsylvania State ERS","Pennsylvania State Employees' Retirement System",2017,2017-12-31,48439404,0.151,12,0.210770157536372,0.0347056761680109
"1038","Pennsylvania State ERS","Pennsylvania State Employees' Retirement System",2018,2018-12-31,51782204,-0.046,12,-0.0534855874170982,-0.00120856535096936
"1039","Pennsylvania State ERS","Pennsylvania State Employees' Retirement System",2019,2019-12-31,52972576,0.188,12,0.30895941516937,0.0862489916435427
"1040","Pennsylvania State ERS","Pennsylvania State Employees' Retirement System",2020,2020-12-31,55098760,0.111,12,0.201461842099767,0.0736527298187584
"1041","Rhode Island ERS","Employees' Retirement System of Rhode Island",2001,2001-06-30,7768535.5,-0.11,6,-0.149767821563439,0.115936438529123
"1042","Rhode Island ERS","Employees' Retirement System of Rhode Island",2002,2002-06-30,8141130,-0.084,6,-0.161377139013264,0.0724952668482628
"1043","Rhode Island ERS","Employees' Retirement System of Rhode Island",2003,2003-06-30,8858979,0.039,6,0.00840718542076413,0.0941399802042868
"1044","Rhode Island ERS","Employees' Retirement System of Rhode Island",2004,2004-06-30,9328983,0.195,6,0.210044930298992,0.00151733718578506
"1045","Rhode Island ERS","Employees' Retirement System of Rhode Island",2005,2005-06-30,9762675,0.122,6,0.0834510139020883,0.0671837487935085
"1046","Rhode Island ERS","Employees' Retirement System of Rhode Island",2006,2006-06-30,10575851,0.126,6,0.0958632827134356,-0.0100679632709131
"1047","Rhode Island ERS","Employees' Retirement System of Rhode Island",2007,2007-06-30,11083014,0.1584,6,0.201725333759148,0.0610487833110509
"1048","Rhode Island ERS","Employees' Retirement System of Rhode Island",2008,2008-06-30,10963521,-0.0539,6,-0.126672555083808,0.0727365157150885
"1049","Rhode Island ERS","Employees' Retirement System of Rhode Island",2009,2009-06-30,11383207,-0.1918,6,-0.257008191237972,0.0615446676819595
"1050","Rhode Island ERS","Employees' Retirement System of Rhode Island",2010,2010-06-30,13238855,0.1346,6,0.159958702200008,0.0916510153908179
"1051","Rhode Island ERS","Employees' Retirement System of Rhode Island",2011,2011-06-30,10581304,0.204,6,0.323305052657771,0.0356363530145376
"1052","Rhode Island ERS","Employees' Retirement System of Rhode Island",2012,2012-06-30,10670343,0.0155,6,0.014392838146547,0.0748260094810163
"1053","Rhode Island ERS","Employees' Retirement System of Rhode Island",2013,2013-06-30,10653551,0.111,6,0.245178160311918,-0.00943616662490865
"1054","Rhode Island ERS","Employees' Retirement System of Rhode Island",2014,2014-06-30,10542944,0.1512,6,0.248978063745716,0.0417492025530282
"1055","Rhode Island ERS","Employees' Retirement System of Rhode Island",2015,2015-06-30,10810522,0.0222,6,0.0706342673998919,0.0160516518673341
"1056","Rhode Island ERS","Employees' Retirement System of Rhode Island",2016,2016-06-30,10870777,-0.0027,6,0.0211200121972932,0.0602387534261064
"1057","Rhode Island ERS","Employees' Retirement System of Rhode Island",2017,2017-06-30,11592522,0.1162,6,0.184761432559152,-0.00538913367223248
"1058","Rhode Island ERS","Employees' Retirement System of Rhode Island",2018,2018-06-30,11707447,0.0803,6,0.147441951647899,-0.00605852848917976
"1059","Rhode Island ERS","Employees' Retirement System of Rhode Island",2019,2019-06-30,11795379,0.0654,6,0.0880615826296487,0.0775737145313218
"1060","Rhode Island ERS","Employees' Retirement System of Rhode Island",2020,2020-06-30,11751253,0.0378,6,0.0637169903048058,0.0887383690228434
"1061","San Diego County","San Diego County Employees Retirement Association",2001,2001-06-30,3506828,-0.084,6,-0.149767821563439,0.115936438529123
"1062","San Diego County","San Diego County Employees Retirement Association",2002,2002-06-30,5078067,-0.0457,6,-0.161377139013264,0.0724952668482628
"1063","San Diego County","San Diego County Employees Retirement Association",2003,2003-06-30,5853125,0.0372,6,0.00840718542076413,0.0941399802042868
"1064","San Diego County","San Diego County Employees Retirement Association",2004,2004-06-30,6369490,0.2127,6,0.210044930298992,0.00151733718578506
"1065","San Diego County","San Diego County Employees Retirement Association",2005,2005-06-30,6990726,0.1391,6,0.0834510139020883,0.0671837487935085
"1066","San Diego County","San Diego County Employees Retirement Association",2006,2006-06-30,7495294,0.1468,6,0.0958632827134356,-0.0100679632709131
"1067","San Diego County","San Diego County Employees Retirement Association",2007,2007-06-30,8082517,0.154,6,0.201725333759148,0.0610487833110509
"1068","San Diego County","San Diego County Employees Retirement Association",2008,2008-06-30,8722294,0.007,6,-0.126672555083808,0.0727365157150885
"1069","San Diego County","San Diego County Employees Retirement Association",2009,2009-06-30,9198636,-0.244,6,-0.257008191237972,0.0615446676819595
"1070","San Diego County","San Diego County Employees Retirement Association",2010,2010-06-30,9999161,0.13,6,0.159958702200008,0.0916510153908179
"1071","San Diego County","San Diego County Employees Retirement Association",2011,2011-06-30,10482657,0.207,6,0.323305052657771,0.0356363530145376
"1072","San Diego County","San Diego County Employees Retirement Association",2012,2012-06-30,10943172,0.0589,6,0.014392838146547,0.0748260094810163
"1073","San Diego County","San Diego County Employees Retirement Association",2013,2013-06-30,11631237,0.0773,6,0.245178160311918,-0.00943616662490865
"1074","San Diego County","San Diego County Employees Retirement Association",2014,2014-06-30,12141149,0.1344,6,0.248978063745716,0.0417492025530282
"1075","San Diego County","San Diego County Employees Retirement Association",2015,2015-06-30,13080080,0.0268,6,0.0706342673998919,0.0160516518673341
"1076","San Diego County","San Diego County Employees Retirement Association",2016,2016-06-30,14349090,0.0045,6,0.0211200121972932,0.0602387534261064
"1077","San Diego County","San Diego County Employees Retirement Association",2017,2017-06-30,14937872,0.12,6,0.184761432559152,-0.00538913367223248
"1078","San Diego County","San Diego County Employees Retirement Association",2018,2018-06-30,15763237,0.079,6,0.147441951647899,-0.00605852848917976
"1079","San Diego County","San Diego County Employees Retirement Association",2019,2019-06-30,16955112,0.055,6,0.0880615826296487,0.0775737145313218
"1080","San Diego County","San Diego County Employees Retirement Association",2020,2020-06-30,17741220,0.011,6,0.0637169903048058,0.0887383690228434
"1081","San Francisco City & County","San Francisco City & County Employees' Retirement System",2001,2001-06-30,8371843,-0.1037,6,-0.149767821563439,0.115936438529123
"1082","San Francisco City & County","San Francisco City & County Employees' Retirement System",2002,2002-06-30,9415905,-0.045,6,-0.161377139013264,0.0724952668482628
"1083","San Francisco City & County","San Francisco City & County Employees' Retirement System",2003,2003-06-30,10249896,0.0282,6,0.00840718542076413,0.0941399802042868
"1084","San Francisco City & County","San Francisco City & County Employees' Retirement System",2004,2004-06-30,10885455,0.1634,6,0.210044930298992,0.00151733718578506
"1085","San Francisco City & County","San Francisco City & County Employees' Retirement System",2005,2005-06-30,11765737,0.1263,6,0.0834510139020883,0.0671837487935085
"1086","San Francisco City & County","San Francisco City & County Employees' Retirement System",2006,2006-06-30,12515463,0.1346,6,0.0958632827134356,-0.0100679632709131
"1087","San Francisco City & County","San Francisco City & County Employees' Retirement System",2007,2007-06-30,13541388,0.1871,6,0.201725333759148,0.0610487833110509
"1088","San Francisco City & County","San Francisco City & County Employees' Retirement System",2008,2008-06-30,15358823,-0.0313,6,-0.126672555083808,0.0727365157150885
"1089","San Francisco City & County","San Francisco City & County Employees' Retirement System",2009,2009-06-30,16498649,-0.2198,6,-0.257008191237972,0.0615446676819595
"1090","San Francisco City & County","San Francisco City & County Employees' Retirement System",2010,2010-06-30,17643394,0.1255,6,0.159958702200008,0.0916510153908179
"1091","San Francisco City & County","San Francisco City & County Employees' Retirement System",2011,2011-06-30,18598728,0.2184,6,0.323305052657771,0.0356363530145376
"1092","San Francisco City & County","San Francisco City & County Employees' Retirement System",2012,2012-06-30,19393854,0.0167,6,0.014392838146547,0.0748260094810163
"1093","San Francisco City & County","San Francisco City & County Employees' Retirement System",2013,2013-06-30,20224776,0.1301,6,0.245178160311918,-0.00943616662490865
"1094","San Francisco City & County","San Francisco City & County Employees' Retirement System",2014,2014-06-30,21122568,0.1873,6,0.248978063745716,0.0417492025530282
"1095","San Francisco City & County","San Francisco City & County Employees' Retirement System",2015,2015-06-30,22970892,0.0396,6,0.0706342673998919,0.0160516518673341
"1096","San Francisco City & County","San Francisco City & County Employees' Retirement System",2016,2016-06-30,24403882,0.0129,6,0.0211200121972932,0.0602387534261064
"1097","San Francisco City & County","San Francisco City & County Employees' Retirement System",2017,2017-06-30,25706090,0.1381,6,0.184761432559152,-0.00538913367223248
"1098","San Francisco City & County","San Francisco City & County Employees' Retirement System",2018,2018-06-30,27335416,0.1114,6,0.147441951647899,-0.00605852848917976
"1099","San Francisco City & County","San Francisco City & County Employees' Retirement System",2019,2019-06-30,28798580,0.0818,6,0.0880615826296487,0.0775737145313218
"1100","San Francisco City & County","San Francisco City & County Employees' Retirement System",2020,2020-06-30,29499918,0.0241,6,0.0637169903048058,0.0887383690228434
"1101","South Carolina RS","South Carolina Retirement System",2001,2001-06-30,21162148,0.0752,6,-0.149767821563439,0.115936438529123
"1102","South Carolina RS","South Carolina Retirement System",2002,2002-06-30,22446574,0.0093,6,-0.161377139013264,0.0724952668482628
"1103","South Carolina RS","South Carolina Retirement System",2003,2003-06-30,24398932,0.0898,6,0.00840718542076413,0.0941399802042868
"1104","South Carolina RS","South Carolina Retirement System",2004,2004-06-30,25977852,0.0879,6,0.210044930298992,0.00151733718578506
"1105","South Carolina RS","South Carolina Retirement System",2005,2005-06-30,30217472,0.0703,6,0.0834510139020883,0.0671837487935085
"1106","South Carolina RS","South Carolina Retirement System",2006,2006-06-30,32018520,0.0511,6,0.0958632827134356,-0.0100679632709131
"1107","South Carolina RS","South Carolina Retirement System",2007,2007-06-30,33766680,0.1335,6,0.201725333759148,0.0610487833110509
"1108","South Carolina RS","South Carolina Retirement System",2008,2008-06-30,35663420,-0.0256,6,-0.126672555083808,0.0727365157150885
"1109","South Carolina RS","South Carolina Retirement System",2009,2009-06-30,37150316,-0.1904,6,-0.257008191237972,0.0615446676819595
"1110","South Carolina RS","South Carolina Retirement System",2010,2010-06-30,38774028,0.1462,6,0.159958702200008,0.0916510153908179
"1111","South Carolina RS","South Carolina Retirement System",2011,2011-06-30,38011608,0.1859,6,0.323305052657771,0.0356363530145376
"1112","South Carolina RS","South Carolina Retirement System",2012,2012-06-30,39457708,0.0064,6,0.014392838146547,0.0748260094810163
"1113","South Carolina RS","South Carolina Retirement System",2013,2013-06-30,41196064,0.0999,6,0.245178160311918,-0.00943616662490865
"1114","South Carolina RS","South Carolina Retirement System",2014,2014-06-30,42889616,0.1529,6,0.248978063745716,0.0417492025530282
"1115","South Carolina RS","South Carolina Retirement System",2015,2015-06-30,44119176,0.016,6,0.0706342673998919,0.0160516518673341
"1116","South Carolina RS","South Carolina Retirement System",2016,2016-06-30,45859904,-0.0039,6,0.0211200121972932,0.0602387534261064
"1117","South Carolina RS","South Carolina Retirement System",2017,2017-06-30,48374724,0.1188,6,0.184761432559152,-0.00538913367223248
"1118","South Carolina RS","South Carolina Retirement System",2018,2018-06-30,49104764,0.0782,6,0.147441951647899,-0.00605852848917976
"1119","South Carolina RS","South Carolina Retirement System",2019,2019-06-30,50438808,0.0584,6,0.0880615826296487,0.0775737145313218
"1120","South Carolina RS","South Carolina Retirement System",2020,2020-06-30,52061244,-0.0158,6,0.0637169903048058,0.0887383690228434
"1121","South Dakota RS","South Dakota Retirement System",2001,2001-06-30,4688400,-0.029,6,-0.149767821563439,0.115936438529123
"1122","South Dakota RS","South Dakota Retirement System",2002,2002-06-30,4576900,-0.049,6,-0.161377139013264,0.0724952668482628
"1123","South Dakota RS","South Dakota Retirement System",2003,2003-06-30,4818900,0.05,6,0.00840718542076413,0.0941399802042868
"1124","South Dakota RS","South Dakota Retirement System",2004,2004-06-30,5051700,0.166,6,0.210044930298992,0.00151733718578506
"1125","South Dakota RS","South Dakota Retirement System",2005,2005-06-30,5571800,0.133,6,0.0834510139020883,0.0671837487935085
"1126","South Dakota RS","South Dakota Retirement System",2006,2006-06-30,5859900,0.131,6,0.0958632827134356,-0.0100679632709131
"1127","South Dakota RS","South Dakota Retirement System",2007,2007-06-30,6718800,0.2139,6,0.201725333759148,0.0610487833110509
"1128","South Dakota RS","South Dakota Retirement System",2008,2008-06-30,6976800,-0.0865,6,-0.126672555083808,0.0727365157150885
"1129","South Dakota RS","South Dakota Retirement System",2009,2009-06-30,7387400,-0.2036,6,-0.257008191237972,0.0615446676819595
"1130","South Dakota RS","South Dakota Retirement System",2010,2010-06-30,7393300,0.187,6,0.159958702200008,0.0916510153908179
"1131","South Dakota RS","South Dakota Retirement System",2011,2011-06-30,7712600,0.258,6,0.323305052657771,0.0356363530145376
"1132","South Dakota RS","South Dakota Retirement System",2012,2012-06-30,8453000,0.019,6,0.014392838146547,0.0748260094810163
"1133","South Dakota RS","South Dakota Retirement System",2013,2013-06-30,8803700,0.1902,6,0.245178160311918,-0.00943616662490865
"1134","South Dakota RS","South Dakota Retirement System",2014,2014-06-30,9887095,0.189,6,0.248978063745716,0.0417492025530282
"1135","South Dakota RS","South Dakota Retirement System",2015,2015-06-30,10352405,0.042,6,0.0706342673998919,0.0160516518673341
"1136","South Dakota RS","South Dakota Retirement System",2016,2016-06-30,10851252,0.003,6,0.0211200121972932,0.0602387534261064
"1137","South Dakota RS","South Dakota Retirement System",2017,2017-06-30,11634964,0.1381,6,0.184761432559152,-0.00538913367223248
"1138","South Dakota RS","South Dakota Retirement System",2018,2018-06-30,12233387,0.0794,6,0.147441951647899,-0.00605852848917976
"1139","South Dakota RS","South Dakota Retirement System",2019,2019-06-30,12461821,0.0488,6,0.0880615826296487,0.0775737145313218
"1140","South Dakota RS","South Dakota Retirement System",2020,2020-06-30,12336270,0.0159,6,0.0637169903048058,0.0887383690228434
"1141","Texas ERS","Employees Retirement System of Texas",2001,2001-08-31,17527696,-0.0691,8,-0.253017304852014,0.127538056670977
"1142","Texas ERS","Employees Retirement System of Texas",2002,2002-08-31,18449520,-0.0717,8,-0.159100348714768,0.0599316911716625
"1143","Texas ERS","Employees Retirement System of Texas",2003,2003-08-31,19959112,0.092,8,0.139777652287294,0.0416177860795681
"1144","Texas ERS","Employees Retirement System of Texas",2004,2004-08-31,20591848,0.1169,8,0.116976526700966,0.0599307841186181
"1145","Texas ERS","Employees Retirement System of Texas",2005,2005-08-31,21969670,0.1271,8,0.155067199557996,0.0405448320340795
"1146","Texas ERS","Employees Retirement System of Texas",2006,2006-08-31,22884916,0.0883,8,0.085712823159267,0.0161245148377163
"1147","Texas ERS","Employees Retirement System of Texas",2007,2007-08-31,23987164,0.1388,8,0.152029341408879,0.0525652483874912
"1148","Texas ERS","Employees Retirement System of Texas",2008,2008-08-31,25403280,-0.0458,8,-0.0984689273442918,0.0571632726525531
"1149","Texas ERS","Employees Retirement System of Texas",2009,2009-08-31,26191650,-0.066,8,-0.179802356815289,0.080001969991534
"1150","Texas ERS","Employees Retirement System of Texas",2010,2010-08-31,27668876,0.0665,8,0.0608075628961966,0.0914256052966025
"1151","Texas ERS","Employees Retirement System of Texas",2011,2011-08-31,28398212,0.1258,8,0.1930125117577,0.0420105284821977
"1152","Texas ERS","Employees Retirement System of Texas",2012,2012-08-31,29377068,0.0822,8,0.171436016320238,0.0576281806147263
"1153","Texas ERS","Employees Retirement System of Texas",2013,2013-08-31,30987988,0.1007,8,0.200626553421082,-0.0275766692650306
"1154","Texas ERS","Employees Retirement System of Texas",2014,2014-08-31,32924738,0.147,8,0.245693096900188,0.0554756010088155
"1155","Texas ERS","Employees Retirement System of Texas",2015,2015-08-31,33868360,0.0049,8,0.00199881792588674,0.0114165676530036
"1156","Texas ERS","Employees Retirement System of Texas",2016,2016-08-31,35303164,0.0532,8,0.11393962365829,0.0608619235788936
"1157","Texas ERS","Employees Retirement System of Texas",2017,2017-08-31,37629784,0.1215,8,0.159793389494806,0.00230481335373844
"1158","Texas ERS","Employees Retirement System of Texas",2018,2018-08-31,38989264,0.0958,8,0.202221799646737,-0.0128188546645764
"1159","Texas ERS","Employees Retirement System of Texas",2019,2019-08-31,39801360,0.0304,8,0.0114701577514813,0.103929364299551
"1160","Texas ERS","Employees Retirement System of Texas",2020,2020-08-31,43258312,0.0685,8,0.211677284880548,0.0622990124024165
"1161","Texas Teachers","Teacher Retirement System of Texas",2001,2001-08-31,84217000,-0.05,8,-0.253017304852014,0.127538056670977
"1162","Texas Teachers","Teacher Retirement System of Texas",2002,2002-08-31,89322000,-0.064,8,-0.159100348714768,0.0599316911716625
"1163","Texas Teachers","Teacher Retirement System of Texas",2003,2003-08-31,94263000,0.047,8,0.139777652287294,0.0416177860795681
"1164","Texas Teachers","Teacher Retirement System of Texas",2004,2004-08-31,96737000,0.157,8,0.116976526700966,0.0599307841186181
"1165","Texas Teachers","Teacher Retirement System of Texas",2005,2005-08-31,102495000,0.095,8,0.155067199557996,0.0405448320340795
"1166","Texas Teachers","Teacher Retirement System of Texas",2006,2006-08-31,107911000,0.104,8,0.085712823159267,0.0161245148377163
"1167","Texas Teachers","Teacher Retirement System of Texas",2007,2007-08-31,115964000,0.175,8,0.152029341408879,0.0525652483874912
"1168","Texas Teachers","Teacher Retirement System of Texas",2008,2008-08-31,121757000,-0.021,8,-0.0984689273442918,0.0571632726525531
"1169","Texas Teachers","Teacher Retirement System of Texas",2009,2009-08-31,128029000,-0.219,8,-0.179802356815289,0.080001969991534
"1170","Texas Teachers","Teacher Retirement System of Texas",2010,2010-08-31,134191000,0.157,8,0.0608075628961966,0.0914256052966025
"1171","Texas Teachers","Teacher Retirement System of Texas",2011,2011-08-31,139315008,0.222,8,0.1930125117577,0.0420105284821977
"1172","Texas Teachers","Teacher Retirement System of Texas",2012,2012-08-31,144427008,0.027,8,0.171436016320238,0.0576281806147263
"1173","Texas Teachers","Teacher Retirement System of Texas",2013,2013-08-31,150666000,0.102,8,0.200626553421082,-0.0275766692650306
"1174","Texas Teachers","Teacher Retirement System of Texas",2014,2014-08-31,160036000,0.163,8,0.245693096900188,0.0554756010088155
"1175","Texas Teachers","Teacher Retirement System of Texas",2015,2015-08-31,166452992,0.042,8,0.00199881792588674,0.0114165676530036
"1176","Texas Teachers","Teacher Retirement System of Texas",2016,2016-08-31,174239008,0.013,8,0.11393962365829,0.0608619235788936
"1177","Texas Teachers","Teacher Retirement System of Texas",2017,2017-08-31,181752992,0.129,8,0.159793389494806,0.00230481335373844
"1178","Texas Teachers","Teacher Retirement System of Texas",2018,2018-08-31,200216000,0.092,8,0.202221799646737,-0.0128188546645764
"1179","Texas Teachers","Teacher Retirement System of Texas",2019,2019-08-31,209720000,0.064,8,0.0114701577514813,0.103929364299551
"1180","Texas Teachers","Teacher Retirement System of Texas",2020,2020-08-31,218038000,0.018,8,0.211677284880548,0.0622990124024165
"1181","TN State and Teachers","Tennesee State and Teachers' Retirement Plan",2001,2001-06-30,20842216,-0.0157,6,-0.149767821563439,0.115936438529123
"1182","TN State and Teachers","Tennesee State and Teachers' Retirement Plan",2002,2002-06-30,21496980,-0.0192,6,-0.161377139013264,0.0724952668482628
"1183","TN State and Teachers","Tennesee State and Teachers' Retirement Plan",2003,2003-06-30,22151744,0.049,6,0.00840718542076413,0.0941399802042868
"1184","TN State and Teachers","Tennesee State and Teachers' Retirement Plan",2004,2004-06-30,22909356,0.0932,6,0.210044930298992,0.00151733718578506
"1185","TN State and Teachers","Tennesee State and Teachers' Retirement Plan",2005,2005-06-30,23666968,0.0726,6,0.0834510139020883,0.0671837487935085
"1186","TN State and Teachers","Tennesee State and Teachers' Retirement Plan",2006,2006-06-30,25453560,0.0694,6,0.0958632827134356,-0.0100679632709131
"1187","TN State and Teachers","Tennesee State and Teachers' Retirement Plan",2007,2007-06-30,27240152,0.1315,6,0.201725333759148,0.0610487833110509
"1188","TN State and Teachers","Tennesee State and Teachers' Retirement Plan",2008,2008-06-30,28147558,-0.0121,6,-0.126672555083808,0.0727365157150885
"1189","TN State and Teachers","Tennesee State and Teachers' Retirement Plan",2009,2009-06-30,29054966,-0.1527,6,-0.257008191237972,0.0615446676819595
"1190","TN State and Teachers","Tennesee State and Teachers' Retirement Plan",2010,2010-06-30,30881296,0.1024,6,0.159958702200008,0.0916510153908179
"1191","TN State and Teachers","Tennesee State and Teachers' Retirement Plan",2011,2011-06-30,32707624,0.1959,6,0.323305052657771,0.0356363530145376
"1192","TN State and Teachers","Tennesee State and Teachers' Retirement Plan",2012,2012-06-30,33415592,0.0561,6,0.014392838146547,0.0748260094810163
"1193","TN State and Teachers","Tennesee State and Teachers' Retirement Plan",2013,2013-06-30,34123560,0.0992,6,0.245178160311918,-0.00943616662490865
"1194","TN State and Teachers","Tennesee State and Teachers' Retirement Plan",2014,2014-06-30,35100412,0.1665,6,0.248978063745716,0.0417492025530282
"1195","TN State and Teachers","Tennesee State and Teachers' Retirement Plan",2015,2015-06-30,36077268,0.0333,6,0.0706342673998919,0.0160516518673341
"1196","TN State and Teachers","Tennesee State and Teachers' Retirement Plan",2016,2016-06-30,36975612,0.0279,6,0.0211200121972932,0.0602387534261064
"1197","TN State and Teachers","Tennesee State and Teachers' Retirement Plan",2017,2017-06-30,38931504,0.1142,6,0.184761432559152,-0.00538913367223248
"1198","TN State and Teachers","Tennesee State and Teachers' Retirement Plan",2018,2018-06-30,40265300,0.0819,6,0.147441951647899,-0.00605852848917976
"1199","TN State and Teachers","Tennesee State and Teachers' Retirement Plan",2019,2019-06-30,40965380,0.0754,6,0.0880615826296487,0.0775737145313218
"1200","TN State and Teachers","Tennesee State and Teachers' Retirement Plan",2020,2020-06-30,NA,0.0494,6,0.0637169903048058,0.0887383690228434
"1201","University of California","University of California Retirement Plan",2001,2001-06-30,27451200,-0.055,6,-0.149767821563439,0.115936438529123
"1202","University of California","University of California Retirement Plan",2002,2002-06-30,30099600,-0.092,6,-0.161377139013264,0.0724952668482628
"1203","University of California","University of California Retirement Plan",2003,2003-06-30,32954800,0.056,6,0.00840718542076413,0.0941399802042868
"1204","University of California","University of California Retirement Plan",2004,2004-06-30,35034200,0.143,6,0.210044930298992,0.00151733718578506
"1205","University of California","University of California Retirement Plan",2005,2005-06-30,37252400,0.103,6,0.0834510139020883,0.0671837487935085
"1206","University of California","University of California Retirement Plan",2006,2006-06-30,40301700,0.071,6,0.0958632827134356,-0.0100679632709131
"1207","University of California","University of California Retirement Plan",2007,2007-06-30,41436600,0.1883,6,0.201725333759148,0.0610487833110509
"1208","University of California","University of California Retirement Plan",2008,2008-06-30,42576824,-0.0574,6,-0.126672555083808,0.0727365157150885
"1209","University of California","University of California Retirement Plan",2009,2009-06-30,45160524,-0.1881,6,-0.257008191237972,0.0615446676819595
"1210","University of California","University of California Retirement Plan",2010,2010-06-30,47504308,0.1272,6,0.159958702200008,0.0916510153908179
"1211","University of California","University of California Retirement Plan",2011,2011-06-30,51831304,0.2245,6,0.323305052657771,0.0356363530145376
